SalePrice,Age,GrLivArea,BaseLivArea,Location,Amenities,RoadRail,BedroomAbvGr,Bathrooms,OverallCond,OverallQual,LotFrontage,LotArea,TwoStory_dum,FlatContour_dum,FlatRoof_dum,GarageArea,Garage_dum,CentralAirNum,LowQualFinSF,Fireplaces
140000,56,1375,0,3.7368445768056957,0,0,2,1.0,5,6,75.0,11310,0,1,0,451,1,1,0,1
180000,7,1668,0,4.195270990347046,0,0,3,2.5,5,7,72.0,11317,1,1,0,500,1,1,0,0
277000,52,2144,697,4.390040513583722,0,0,4,2.0,7,6,250.0,159000,1,0,0,389,1,1,0,2
76500,70,1306,0,2.058301910319309,0,0,3,1.0,2,3,55.0,5350,0,1,0,0,0,1,0,0
235000,4,1625,1573,4.3592238258327285,0,0,2,2.0,5,8,44.0,4750,0,0,0,538,1,1,0,1
173000,6,1640,0,4.0313181548613635,0,0,3,2.5,5,6,65.0,8366,1,1,0,520,1,1,0,0
158000,46,1302,850,4.095566935528055,0,0,3,2.0,7,6,85.0,9350,0,1,0,309,1,1,0,0
145000,53,1314,922,4.076553231654094,0,0,3,1.0,6,5,70.0,8400,0,1,0,294,1,1,0,0
230000,11,2291,0,4.195270990347046,0,0,4,2.5,5,7,66.0,8738,1,1,0,429,1,1,0,1
207500,7,1728,503,4.0313181548613635,0,0,3,2.5,5,6,64.0,8791,1,1,0,673,1,1,0,0
220000,4,1604,1334,4.195270990347046,0,0,3,2.5,5,7,68.0,8814,0,1,0,660,1,1,0,1
231500,9,1792,361,4.195270990347046,0,0,3,2.5,5,7,80.0,12435,1,1,0,564,1,1,0,1
97000,54,882,0,3.5728917413200136,0,0,2,1.0,5,5,70.0,12702,0,1,0,308,1,1,0,0
176000,48,1382,1362,3.7368445768056957,0,1,3,1.0,5,6,120.0,19296,0,1,0,884,1,1,0,1
276000,3,2574,0,4.3592238258327285,0,0,3,2.5,5,8,69.0,9588,1,1,0,868,1,1,0,1
151000,33,1212,506,4.095566935528055,0,0,3,1.0,7,6,88.0,8471,0,1,0,492,1,1,0,1
130000,81,1316,926,3.9316141000423723,0,0,3,1.0,7,5,50.0,5500,0,1,0,484,1,1,390,0
73000,85,764,0,3.5728917413200136,0,1,2,1.0,5,5,30.0,5232,0,0,0,504,1,0,0,0
175500,29,1422,816,4.240506067139776,0,0,3,2.0,6,6,78.0,12090,0,1,0,576,1,1,0,1
185000,13,1511,714,3.7368445768056957,0,0,3,2.5,5,6,70.0,11207,1,0,0,413,1,1,0,1
179500,71,2192,378,4.110975279403552,0,0,4,2.5,8,5,60.0,8400,1,0,0,240,1,1,420,1
120500,70,778,528,3.752252920681193,0,0,2,1.0,6,5,71.0,6900,0,1,0,924,1,1,0,1
148000,34,1113,751,4.419867246500956,0,0,3,1.5,7,6,270.0,7917,0,1,0,504,1,1,0,1
266000,4,1939,0,4.3592238258327285,0,0,3,2.5,5,8,84.0,10728,1,1,0,1053,1,1,0,1
241500,56,1363,1289,4.259519771013737,0,0,2,1.0,7,7,73.0,39104,0,0,1,439,1,1,0,2
290000,11,2270,524,4.717946184555087,0,0,4,2.5,7,8,92.0,11764,1,1,0,671,1,1,0,1
139000,52,1632,1240,3.916205756166875,0,0,3,2.0,6,6,80.0,9600,0,1,0,338,1,1,0,1
124500,28,816,546,3.9316141000423723,0,0,2,1.0,7,5,76.0,8314,0,1,0,264,1,1,0,0
205000,85,1548,0,4.8782936600423055,0,0,3,2.5,7,7,55.0,7264,1,1,0,672,1,0,0,0
201000,7,1560,0,4.195270990347046,0,0,3,2.0,5,7,129.0,9196,0,1,0,573,1,1,0,0
141000,59,864,120,3.408938905834331,0,0,2,1.0,5,4,140.0,19138,0,1,0,400,1,1,0,0
415298,4,2121,0,4.817650239374077,0,0,3,2.5,5,9,107.0,14450,0,1,0,732,1,1,0,1
192000,33,2022,392,3.9007974122913778,0,0,4,2.5,5,7,83.0,10005,1,1,0,505,1,1,0,1
228500,21,1982,421,4.374632169708224,0,0,3,2.5,6,7,82.0,11287,1,1,0,575,1,1,0,1
185000,4,1262,905,4.0313181548613635,0,0,2,2.0,5,6,60.0,7200,0,1,0,572,1,1,0,0
207500,3,1314,904,4.195270990347046,0,0,2,2.0,5,7,34.0,5063,0,1,0,626,1,1,0,1
244600,2,1468,0,4.3592238258327285,0,0,3,2.0,5,8,74.0,9612,0,1,0,898,1,1,0,1
179200,18,1575,430,4.0313181548613635,0,0,2,2.0,5,6,50.0,8012,0,1,0,529,1,1,0,0
164700,4,1250,0,4.195270990347046,0,0,2,2.5,5,7,35.0,4251,1,1,0,528,1,1,0,0
159000,48,1734,600,4.095566935528055,0,0,3,1.5,7,6,77.0,9786,1,0,0,440,1,1,0,1
88000,39,858,614,3.2295777264731518,0,0,3,1.0,4,4,288.0,8125,0,1,0,0,0,1,0,0
122000,43,900,450,3.8971920522929144,0,0,3,1.0,5,5,289.0,9819,0,1,0,280,1,1,0,0
153575,95,1396,0,4.095566935528055,0,1,3,1.0,7,6,60.0,8730,1,1,0,384,1,1,0,0
233230,4,1919,0,4.3592238258327285,0,0,3,2.5,5,8,120.0,15611,1,1,0,685,1,1,0,1
135900,98,1716,210,3.427952609708292,0,0,6,2.0,6,5,55.0,5687,1,0,0,0,0,0,0,0
131000,61,1716,292,3.3935305619588343,0,0,3,1.5,4,5,60.0,11409,1,1,0,281,1,1,0,1
235000,33,2263,795,4.259519771013737,1,0,3,2.5,7,7,294.0,16659,1,1,0,539,1,1,0,1
167000,57,1644,1285,3.7368445768056957,0,0,3,1.0,5,6,80.0,9600,0,1,0,418,1,1,0,2
142500,26,1003,819,3.916205756166875,0,0,3,1.0,6,6,37.0,7937,0,1,0,588,1,1,0,0
152000,60,1558,420,3.5728917413200136,0,0,4,1.5,5,5,75.0,13710,1,1,0,282,1,1,0,0
239000,13,1950,649,4.195270990347046,0,0,3,2.5,5,7,66.0,7399,1,1,0,576,1,1,0,1
175000,42,1743,559,4.210679334222542,0,0,3,2.0,6,6,90.0,11700,1,1,0,539,1,1,0,1
158500,60,1152,0,4.599228425862135,0,0,3,1.0,8,6,80.0,14000,0,1,0,300,1,1,0,1
157000,57,1336,841,3.5728917413200136,0,0,2,1.0,5,5,90.0,15750,0,1,0,375,1,1,0,2
267000,12,2452,281,4.3592238258327285,0,0,4,2.5,5,8,66.0,16226,1,1,0,683,1,1,0,1
205000,9,1541,0,4.195270990347046,0,0,3,2.0,5,7,118.0,13704,0,1,0,843,1,1,0,1
149900,38,894,894,3.9316141000423723,0,0,3,1.0,7,5,70.0,9800,0,1,0,552,1,1,0,0
295000,130,3493,0,4.618242129736096,0,0,3,3.0,9,7,87.0,18386,1,1,0,870,1,1,0,1
305900,6,2000,1464,4.3592238258327285,0,0,3,2.0,5,8,80.0,10386,0,1,0,888,1,1,0,0
225000,20,2243,700,4.195270990347046,0,0,4,2.5,5,7,116.0,13474,1,1,0,746,1,1,0,1
89500,90,1406,0,3.7712666245551536,0,1,3,1.0,7,6,308.0,7920,1,1,0,0,0,1,0,0
82500,70,861,262,3.408938905834331,0,0,1,1.0,5,4,309.0,12342,0,1,0,539,1,1,0,0
360000,7,1944,1274,4.523176661318409,0,0,3,2.0,5,9,90.0,12378,0,1,0,708,1,1,0,3
165600,17,1501,518,3.7368445768056957,0,0,3,2.5,5,6,311.0,7685,1,1,0,420,1,1,0,1
132000,62,972,680,4.240506067139776,0,0,2,1.0,6,6,50.0,8000,0,1,0,240,1,1,0,1
119900,71,1118,507,3.9316141000423723,0,1,3,1.0,7,5,65.0,7800,1,1,0,410,1,1,0,1
375000,45,2036,2056,3.9007974122913778,0,0,3,2.0,5,7,150.0,215245,0,0,0,513,1,1,0,2
178000,85,1641,16,4.259519771013737,0,0,3,1.5,7,7,60.0,9600,1,1,0,546,1,1,0,1
188500,6,1432,425,4.195270990347046,0,0,3,2.5,5,7,71.0,7795,1,1,0,432,1,1,0,1
260000,30,2353,692,4.553993349069405,0,0,4,2.5,7,7,94.0,13005,1,1,0,484,1,1,0,1
270000,4,1959,0,4.3592238258327285,0,0,3,2.5,5,8,75.0,9000,1,1,0,1025,1,1,0,1
260000,17,2646,987,4.195270990347046,0,0,4,2.5,5,7,90.0,9900,1,0,0,656,1,1,0,1
187500,30,1472,1036,3.9007974122913778,0,0,3,2.0,5,7,320.0,14115,0,1,0,588,1,1,0,2
342643,4,2596,0,4.228703083262742,0,0,4,3.5,5,9,111.0,16259,1,1,0,840,1,1,0,0
354000,6,2468,970,4.3592238258327285,0,0,4,2.5,5,8,99.0,12099,1,1,0,872,1,1,0,1
301000,24,2730,1502,4.195270990347046,0,0,4,2.5,5,7,86.0,10380,1,1,0,576,1,1,0,1
126175,55,1163,256,4.107369919405088,0,0,3,1.0,8,3,49.0,5820,0,1,0,220,1,1,0,0
242000,43,2978,0,4.8782936600423055,1,0,5,2.5,7,7,96.0,11275,1,1,0,564,1,1,0,1
87000,69,803,116,3.752252920681193,0,1,2,1.0,6,5,50.0,5000,0,1,0,360,1,0,0,0
324000,17,1719,1619,4.3592238258327285,0,0,1,1.5,5,8,32.0,10846,0,1,0,473,1,1,0,2
145250,50,1383,565,3.7368445768056957,0,0,3,1.5,5,6,80.0,11600,0,1,0,292,1,1,0,0
214500,94,2134,0,3.916205756166875,1,0,5,2.0,6,6,329.0,11888,1,0,0,441,1,0,0,0
78000,90,1192,0,3.5728917413200136,0,0,3,1.0,5,5,60.0,6402,1,1,0,189,1,0,0,0
119000,46,1728,304,3.3935305619588343,0,0,6,2.0,4,5,331.0,10624,0,1,0,352,1,1,0,0
139000,52,1056,846,3.752252920681193,0,0,3,1.0,6,5,70.0,8176,0,1,0,308,1,1,0,0
284000,7,1629,1603,4.3592238258327285,0,0,3,2.0,5,8,85.0,10655,0,1,0,880,1,1,0,1
207000,6,1358,720,4.195270990347046,0,0,2,2.0,5,7,59.0,8198,0,1,0,484,1,1,0,1
192000,12,1638,828,3.7368445768056957,0,0,3,2.5,5,6,59.0,9042,1,1,0,472,1,1,0,2
228950,45,1786,1396,3.752252920681193,0,0,3,2.0,6,5,336.0,164660,1,0,0,529,1,1,0,2
377426,5,1922,1249,4.523176661318409,0,0,3,2.0,5,9,86.0,14157,0,0,0,676,1,1,0,1
214000,8,1536,810,4.195270990347046,0,0,3,2.0,5,7,70.0,9135,0,1,0,532,1,1,0,0
202500,26,1621,213,4.553993349069405,0,0,3,2.0,7,7,91.0,14145,0,1,0,440,1,1,0,0
155000,52,1215,585,4.095566935528055,0,0,3,1.0,7,6,66.0,12400,0,1,0,297,1,1,0,0
202900,8,1908,0,4.3592238258327285,0,0,4,2.5,5,8,85.0,14191,1,1,0,431,1,1,0,0
82000,60,841,0,2.6108038374445837,0,0,2,1.0,4,4,60.0,8400,0,1,0,294,1,1,0,0
87500,61,1040,0,3.0656248909874697,0,0,2,2.0,4,3,343.0,8544,0,1,0,400,1,0,0,0
266000,5,1684,28,4.817650239374077,0,0,2,2.0,5,9,63.0,8849,0,1,0,564,1,1,0,1
85000,34,1112,361,3.214169382597655,0,0,3,1.5,3,5,36.0,2592,1,1,0,336,1,1,0,0
140200,71,1577,0,3.7368445768056957,0,1,3,1.0,5,6,65.0,6435,1,1,0,312,1,1,0,1
151500,50,958,498,4.599228425862135,0,0,2,1.0,8,6,347.0,12772,0,1,0,301,1,1,0,0
157500,50,1478,1270,3.7368445768056957,0,0,3,2.0,5,6,348.0,17600,0,1,0,498,1,1,0,2
154000,7,1626,573,4.195270990347046,0,0,2,2.5,5,7,36.0,2448,1,1,0,474,1,1,0,0
437154,5,2728,1410,4.817650239374077,0,0,4,2.5,5,9,56.0,20431,1,1,0,706,1,1,0,2
318061,3,1869,0,4.817650239374077,0,0,2,2.0,5,9,68.0,7820,0,1,0,617,1,1,0,1
190000,24,1453,1082,3.9007974122913778,0,0,2,1.5,5,7,352.0,5271,0,0,0,445,1,1,0,1
95000,69,1111,616,3.752252920681193,0,1,3,1.0,6,5,60.0,9084,1,1,0,200,1,0,0,0
105900,82,720,0,4.599228425862135,0,0,2,1.0,8,6,60.0,8520,0,1,0,484,1,1,0,0
140000,70,1595,388,3.7368445768056957,0,0,2,1.0,5,6,60.0,8400,1,0,0,240,1,1,0,2
177500,15,1200,878,4.355618465834264,0,0,3,2.0,5,6,105.0,11249,0,1,0,521,1,1,0,0
173000,18,1167,560,3.916205756166875,0,0,3,2.0,6,6,357.0,9248,0,1,0,400,1,1,0,0
134000,34,1142,874,3.5728917413200136,0,0,3,1.5,5,5,44.0,4224,0,1,0,528,1,1,0,1
130000,52,1352,594,3.3935305619588343,0,0,3,1.0,4,5,92.0,6930,0,1,0,288,1,1,0,0
280000,12,1924,956,4.3592238258327285,0,0,3,2.5,5,8,78.0,12011,1,1,0,592,1,1,0,1
156000,32,912,773,3.916205756166875,0,0,2,1.0,6,6,361.0,7540,0,1,0,470,1,1,0,1
145000,70,1505,399,3.5728917413200136,0,0,3,1.0,5,5,362.0,9144,1,1,0,240,1,1,0,0
198500,7,1922,0,4.195270990347046,0,0,4,3.0,5,7,64.0,7301,1,1,0,672,1,1,0,1
118000,38,987,162,4.274928114889233,0,0,2,1.5,8,6,21.0,1680,1,1,0,264,1,1,0,0
190000,34,1574,712,3.7368445768056957,0,0,3,2.5,5,6,365.0,18800,1,1,0,566,1,1,0,1
147000,90,1344,456,4.255914411015273,0,0,3,1.0,7,5,59.0,10690,1,1,0,468,1,1,0,0
159000,47,1394,609,3.7368445768056957,0,0,3,1.5,5,6,367.0,9500,0,1,0,514,1,1,0,2
165000,48,1431,371,3.7368445768056957,0,0,3,1.0,5,6,101.0,9150,0,1,0,296,1,1,0,1
132000,56,1268,540,3.752252920681193,0,0,2,1.0,6,5,78.0,7800,0,1,0,244,1,1,0,1
162000,51,1287,330,4.255914411015273,0,0,3,1.0,7,5,370.0,9830,0,1,0,576,1,1,0,1
172400,10,1664,0,3.7368445768056957,0,0,3,2.5,5,6,371.0,8121,1,1,0,460,1,1,0,1
134432,51,1588,0,3.2295777264731518,0,0,4,2.0,4,4,80.0,17120,1,1,0,680,1,1,0,1
125000,26,752,744,3.7368445768056957,0,0,2,1.0,5,6,50.0,7175,0,1,0,264,1,1,0,0
123000,57,1319,608,3.752252920681193,0,0,3,1.0,6,5,79.0,10634,0,1,0,270,1,1,0,0
219500,7,1928,0,4.195270990347046,0,0,4,2.5,5,7,65.0,8200,1,1,0,434,1,1,0,1
61000,88,904,350,1.5808617929039985,0,0,1,0.5,1,1,376.0,10020,0,0,0,0,0,0,0,0
148000,14,914,298,3.8673653193756814,0,0,2,1.0,5,5,57.0,8846,0,1,0,576,1,1,0,0
340000,6,2466,0,4.3592238258327285,0,0,4,3.0,5,8,102.0,11143,1,1,0,610,1,1,0,1
394432,0,1856,1445,3.9850931232348716,0,0,1,1.5,2,9,88.0,11394,0,1,0,834,1,1,0,1
179000,10,1800,0,3.7368445768056957,0,1,3,2.5,5,6,60.0,8123,1,1,0,463,1,1,0,1
127000,86,1691,218,3.752252920681193,0,0,3,2.0,6,5,50.0,5000,1,1,0,308,1,1,0,1
187750,4,1301,0,4.195270990347046,0,0,2,2.0,5,7,60.0,7200,0,1,0,572,1,1,0,1
213500,4,1797,0,4.195270990347046,0,0,3,2.5,5,7,79.0,9245,1,1,0,639,1,1,0,0
76000,82,784,0,3.378122218083337,0,0,2,1.0,3,6,60.0,9000,0,1,0,360,1,0,0,0
240000,18,1953,985,4.0313181548613635,0,0,3,2.5,5,6,385.0,53107,1,0,0,501,1,1,0,2
192000,6,1269,24,4.3592238258327285,0,0,2,2.0,5,8,43.0,3182,0,1,0,430,1,1,0,1
81000,100,1184,0,2.889869071624754,0,0,5,1.0,3,5,58.0,8410,1,1,0,0,0,1,0,0
125000,34,1125,631,3.916205756166875,0,0,3,1.0,6,6,72.0,7200,0,1,0,352,1,1,0,1
191000,11,1479,0,4.195270990347046,0,0,3,2.0,5,7,93.0,9382,0,1,0,577,1,1,0,0
426000,3,2332,1280,4.981603074859759,0,0,3,2.5,5,10,96.0,12474,1,1,0,846,1,1,0,1
119000,110,1367,632,4.110975279403552,0,0,4,1.0,8,5,50.0,8405,1,1,0,384,1,1,0,0
215000,9,1961,690,3.7368445768056957,0,0,3,2.5,5,6,71.0,12209,1,1,0,560,1,1,0,1
106500,51,882,0,3.9316141000423723,0,0,3,1.0,7,5,393.0,8339,0,1,0,294,1,1,0,0
100000,69,788,266,3.408938905834331,0,0,2,1.0,5,4,394.0,7446,0,1,0,0,0,1,0,2
109000,70,1034,0,3.752252920681193,0,0,2,1.0,6,5,60.0,10134,1,1,0,240,1,1,0,0
129000,54,1144,739,3.752252920681193,0,0,3,1.0,6,5,68.0,9571,0,1,0,596,1,1,0,0
123000,38,894,777,3.5728917413200136,0,0,2,1.0,5,5,60.0,7200,0,0,0,600,1,1,0,0
169500,48,1812,540,3.5728917413200136,1,0,4,2.0,5,5,69.0,7590,1,1,0,264,1,1,0,1
67000,90,1077,0,2.7105078922635744,0,0,2,1.0,2,5,60.0,8967,0,1,0,338,1,1,0,0
241000,4,1550,812,4.195270990347046,0,0,2,2.0,5,7,65.0,8125,1,1,0,438,1,1,0,0
245500,14,1288,786,4.3592238258327285,0,0,1,1.5,5,8,38.0,14963,0,1,0,500,1,1,0,2
164990,5,1310,24,4.195270990347046,0,0,3,2.0,5,7,65.0,8767,0,1,0,400,1,1,0,1
108000,70,672,0,4.110975279403552,0,0,2,1.0,8,5,60.0,10200,0,1,0,240,1,1,0,0
258000,12,2263,0,4.3592238258327285,0,0,4,2.5,5,8,93.0,12090,1,1,0,420,1,1,0,1
168000,15,1572,0,3.7368445768056957,0,0,3,2.5,5,6,405.0,10364,1,1,0,373,1,1,0,1
150000,34,1620,1116,3.2295777264731518,0,0,3,2.0,4,4,406.0,9991,0,1,0,490,1,1,0,1
115000,74,1639,0,3.7368445768056957,0,0,3,1.0,5,6,51.0,10480,0,1,0,240,1,1,473,0
177000,95,1680,0,4.095566935528055,0,0,4,2.0,7,6,63.0,15576,1,1,0,308,1,1,0,0
280000,4,2172,0,4.195270990347046,0,0,3,2.5,5,7,109.0,14154,1,1,0,947,1,1,0,1
339750,3,2078,789,4.3592238258327285,0,0,3,2.5,5,8,85.0,10800,1,1,0,836,1,1,0,1
60000,52,1276,0,2.889869071624754,0,0,3,1.0,3,5,68.0,9571,0,1,0,350,1,1,0,0
145000,55,1056,1056,3.5728917413200136,0,0,3,1.0,5,5,100.0,34650,0,0,0,572,1,0,0,0
222000,1,1478,578,4.489744568402713,0,0,2,2.5,5,7,413.0,4403,0,1,0,484,1,1,0,1
115000,83,1028,0,3.752252920681193,0,1,2,1.0,6,5,56.0,8960,0,1,0,360,1,1,0,1
228000,17,2097,581,4.195270990347046,0,0,3,2.5,5,7,59.0,11228,1,1,0,678,1,1,0,1
181134,3,1340,24,4.195270990347046,0,0,3,2.0,5,7,73.0,8899,0,1,0,396,1,1,0,0
149500,32,1400,209,4.095566935528055,0,0,3,1.5,7,6,74.0,7844,1,1,0,440,1,1,0,1
239000,92,2624,1128,3.916205756166875,0,0,4,2.5,6,6,86.0,22420,1,1,0,864,1,0,0,1
126000,70,1134,312,3.752252920681193,0,0,3,1.5,6,5,60.0,8160,1,1,0,240,1,0,0,0
142000,42,1056,775,3.752252920681193,0,0,3,1.0,6,5,65.0,8450,0,1,0,304,1,1,0,1
206300,13,1344,1309,4.225097723264279,0,0,2,2.0,5,7,78.0,7060,0,1,0,784,1,1,0,0
215000,33,1602,1246,4.390040513583722,0,0,3,2.0,7,6,422.0,16635,0,1,0,529,1,1,0,1
113000,56,988,0,3.5728917413200136,0,1,2,1.0,5,5,100.0,21750,0,0,0,520,1,1,0,0
315000,12,2630,986,4.3592238258327285,0,0,4,2.5,5,8,80.0,9200,1,1,0,696,1,1,0,1
139000,54,1196,616,3.7368445768056957,0,0,2,1.0,5,6,72.0,9000,0,1,0,297,1,1,0,1
135000,64,1389,0,4.7631812613478175,0,0,3,1.5,8,7,60.0,3378,1,0,0,240,1,1,0,2
275000,21,1644,1518,4.195270990347046,0,0,2,2.0,5,7,427.0,12800,0,0,0,569,1,1,0,1
109008,53,907,288,3.588300085195511,0,0,3,1.0,6,4,77.0,8593,0,1,0,352,1,1,0,0
195400,3,1208,664,4.195270990347046,0,0,2,2.0,5,7,64.0,6762,0,1,0,628,1,1,0,0
175000,22,1412,1005,3.7368445768056957,0,0,3,2.0,5,6,130.0,11457,0,1,0,576,1,1,0,1
85400,39,987,387,3.7368445768056957,0,0,2,1.5,5,6,21.0,1680,1,1,0,264,1,1,0,0
79900,90,1198,0,4.095566935528055,0,0,4,1.0,7,6,60.0,5586,1,0,0,0,0,1,0,0
122500,39,1365,471,3.5728917413200136,0,0,2,1.5,5,5,24.0,1920,1,1,0,440,1,1,0,0
181000,13,1604,0,3.7368445768056957,0,0,3,2.5,5,6,100.0,10839,1,1,0,470,1,1,0,1
81000,38,630,495,4.0919615755295915,0,0,1,1.0,7,4,21.0,1890,0,1,0,0,0,1,0,0
212000,14,1661,729,4.374632169708224,1,0,3,2.5,6,7,43.0,10667,1,1,0,550,1,1,0,1
116000,90,1118,0,4.274928114889233,0,0,2,1.0,8,6,40.0,4400,1,1,0,440,1,1,0,0
119000,84,904,0,4.390040513583722,0,0,2,1.0,7,6,50.0,6000,0,1,0,180,1,1,0,0
90350,97,694,365,3.752252920681193,0,0,2,1.0,6,5,40.0,4280,0,1,0,352,1,0,0,1
110000,90,1196,0,4.274928114889233,0,0,3,1.0,8,6,67.0,12354,1,1,0,528,1,1,0,0
555000,2,2402,2306,4.981603074859759,0,0,2,2.0,5,10,105.0,15431,0,1,0,672,1,1,0,2
118000,55,1440,133,3.2295777264731518,0,0,4,2.0,4,4,92.0,12108,0,1,0,0,0,0,0,0
162900,80,1573,0,3.9316141000423723,0,0,3,2.0,7,5,52.0,6240,1,1,0,360,1,1,0,1
172500,4,1258,0,4.195270990347046,0,0,2,2.0,5,7,53.0,3922,0,1,0,648,1,1,0,1
210000,16,1908,642,4.519571301319947,0,0,4,2.5,5,7,70.0,8750,1,1,0,493,1,1,0,1
127500,54,1689,0,3.7368445768056957,0,0,3,1.0,5,6,73.0,9855,0,1,0,480,1,1,0,1
190000,44,1888,960,4.210679334222542,1,0,2,2.5,6,6,137.0,16492,0,1,0,578,1,1,0,1
199900,12,1886,0,4.195270990347046,0,0,4,2.5,5,7,448.0,11214,1,1,0,431,1,1,0,1
119500,73,1376,0,3.916205756166875,0,0,3,2.0,6,6,50.0,8600,1,0,0,198,1,1,0,1
120000,62,1183,331,3.928008740043909,0,0,2,1.5,7,3,50.0,6000,1,1,0,308,1,1,0,0
110000,80,813,0,4.274928114889233,0,0,2,1.0,8,6,70.0,5684,0,1,0,270,1,1,0,0
280000,35,1533,655,3.9007974122913778,0,0,2,2.0,5,7,62.0,70761,0,0,0,576,1,1,0,2
204000,14,1756,742,4.0313181548613635,0,0,3,2.5,5,6,453.0,9303,1,1,0,422,1,1,0,0
210000,2,1590,0,4.3592238258327285,0,0,3,2.5,5,8,75.0,9000,1,1,0,676,1,1,0,0
188000,34,1728,1606,3.5728917413200136,0,0,4,2.0,5,5,63.0,9297,0,1,0,560,1,1,0,0
175500,37,1242,916,4.080158591652557,0,0,3,1.5,6,7,80.0,9600,0,1,0,528,1,1,0,1
98000,94,1344,0,3.5728917413200136,0,0,4,1.0,5,5,34.0,4571,1,1,0,513,1,0,0,0
256000,56,1663,1116,3.588300085195511,0,0,2,1.0,6,4,458.0,53227,0,0,1,529,1,1,0,2
161000,85,1666,0,4.74777291747232,0,0,3,1.0,7,8,459.0,5100,1,1,0,228,1,1,0,1
110000,60,1203,185,3.3935305619588343,0,0,3,1.0,4,5,460.0,7015,1,0,0,352,1,1,0,1
263435,1,1935,544,4.3592238258327285,0,1,3,2.5,5,8,75.0,8004,1,1,0,552,1,1,0,0
155000,74,1135,560,5.237016018764664,0,0,3,1.0,9,7,60.0,7200,1,1,0,576,1,1,0,0
62383,45,864,864,3.5728917413200136,0,0,3,1.0,5,5,60.0,8281,0,1,0,360,1,1,0,1
188700,76,1660,326,4.095566935528055,0,0,3,1.5,7,6,74.0,11988,1,0,0,240,1,1,0,1
124000,32,1040,616,3.5728917413200136,0,0,3,2.0,5,5,60.0,8430,0,0,0,0,0,1,0,0
178740,6,1414,0,4.195270990347046,0,0,2,2.0,5,7,466.0,3072,0,1,0,398,1,1,0,1
167000,40,1277,778,4.225097723264279,0,0,2,1.0,5,7,85.0,10628,0,1,1,526,1,1,0,1
146500,68,1644,386,3.9316141000423723,0,1,3,1.5,7,5,79.0,9480,1,1,0,312,1,1,0,2
250000,4,1634,0,4.3592238258327285,0,0,3,2.0,5,8,98.0,11428,0,1,0,866,1,1,0,1
187000,17,1710,426,4.0313181548613635,0,1,3,2.5,5,6,76.0,9291,1,1,0,506,1,1,0,0
212000,25,1502,1488,4.3592238258327285,0,0,1,1.5,5,8,471.0,6820,0,1,0,528,1,1,0,0
190000,33,1969,0,4.080158591652557,1,0,3,2.5,6,7,92.0,11952,1,1,0,534,1,1,0,1
148000,5,1072,459,3.7368445768056957,0,0,2,1.0,5,6,35.0,3675,0,1,0,525,1,1,0,0
440000,4,1976,1350,4.3592238258327285,0,0,2,2.0,5,8,110.0,14977,0,1,0,908,1,1,0,1
251000,10,1652,1196,4.3592238258327285,0,0,2,2.0,5,8,41.0,5330,0,1,0,499,1,1,0,0
132500,47,970,630,3.752252920681193,0,0,2,1.0,6,5,80.0,8480,0,1,0,624,1,1,0,0
208900,13,1493,994,3.7368445768056957,0,0,3,2.0,5,6,75.0,13125,0,1,0,508,1,1,0,1
380000,4,2643,0,4.817650239374077,0,0,3,2.5,5,9,105.0,13693,1,1,0,694,1,1,0,1
297000,3,1718,1288,4.3592238258327285,0,0,3,2.0,5,8,79.0,10637,0,1,0,826,1,1,0,1
89471,73,1131,168,3.7676612645566903,0,0,2,1.0,7,4,50.0,5925,0,0,0,672,1,1,0,0
326000,6,1850,1261,4.523176661318409,0,0,3,2.0,5,9,98.0,16033,0,1,0,772,1,1,0,1
374000,7,1792,1567,4.523176661318409,0,0,2,2.0,5,9,72.0,11846,0,0,0,874,1,1,0,1
155000,95,1826,299,4.733354528430583,0,0,4,1.5,8,7,50.0,2500,1,1,0,164,1,1,0,1
164000,12,1216,897,3.7368445768056957,0,0,2,2.0,5,6,32.0,4500,0,1,0,402,1,1,0,0
132500,48,999,588,4.255914411015273,0,0,3,1.0,7,5,485.0,7758,0,1,0,264,1,1,0,0
147000,60,1113,607,4.22608767809804,0,0,3,1.0,7,5,80.0,9600,0,1,0,264,1,1,0,1
156000,45,1073,836,3.9316141000423723,0,0,3,1.5,7,5,79.0,10289,0,1,0,515,1,1,0,0
175000,39,1484,998,3.752252920681193,0,0,3,2.0,6,5,70.0,12243,0,1,0,487,1,1,0,1
160000,110,2414,664,3.0692302509859335,0,0,3,2.0,4,5,60.0,10800,1,1,0,520,1,0,0,1
86000,40,630,515,4.271322754890771,0,0,1,1.0,8,4,21.0,1526,0,1,0,286,1,1,0,0
115000,34,1304,0,3.752252920681193,0,0,3,1.5,6,5,491.0,2665,1,1,0,336,1,1,0,1
133000,69,1578,568,4.095566935528055,0,1,3,1.0,7,6,79.0,9490,1,1,0,240,1,1,0,2
172785,4,1456,0,4.0313181548613635,0,0,3,2.5,5,6,105.0,15578,1,1,0,429,1,1,0,0
155000,50,1269,906,3.752252920681193,0,0,3,1.5,6,5,70.0,7931,0,1,0,308,1,1,0,1
91300,72,886,0,4.110975279403552,0,1,2,1.0,8,5,50.0,5784,0,1,0,273,1,1,0,0
34900,90,720,495,3.408938905834331,0,0,2,1.0,5,4,60.0,7879,0,1,0,0,0,0,0,0
